mother-VITR/INDEF/3PL/REM/and/2SG	mother-INDEF/REM/and
PL-REM/2SG/INDEF/CAUS	PL-REM
owner-REM/2SG/INDEF/CAUS	owner-REM/INDEF
DER-REM/2SG/INDEF/CAUS	DER-REM
sweet-REM/2SG/INDEF/CAUS	sweet-REM
alive-REM/2SG/INDEF/CAUS	alive-REM
PROG-1PL/NEG/OBL.PL/DEF	PROG-1PL
SG-3SG-1SG/LOC	SG-3SG-LOC
bring-1SG/LOC	bring-1SG
want-1SG/LOC	want-1SG
say-1SG/LOC	say-1SG
go-1SG/LOC	go-1SG
know/spray-1SG/LOC	know/spray-1SG
do/make-1SG/LOC	do/make-1SG
come-1SG/LOC	come-1SG
see-1SG/LOC	see-1SG
look.after-1SG/LOC	look.after-1SG
give.birth-1SG/LOC	give.birth-1SG
put/give-1SG/LOC	put/give-1SG
take-1SG/LOC	take-1SG
say-1SG/LOC	say-1SG
bring-1SG/LOC	bring-1SG
bring.back-1SG/LOC	bring.back-1SG
eat-1SG/LOC	eat-1SG
eat/vomit-1SG/LOC	eat/vomit-1SG
drink-1SG/LOC	drink-1SG
return-1SG/LOC	return-1SG
hear/knead-1SG/LOC	hear/knead-1SG
hear-1SG/LOC	hear-1SG
sit/live-1SG/LOC	sit/live-1SG
sleep-1SG/LOC	sleep-1SG
stand-1SG/LOC	stand-1SG
stay/wait/stand.up-1SG/LOC	stay/wait/stand.up-1SG
stand.up-1SG/LOC	stand.up-1SG
run-1SG/LOC	run-1SG
run.away-1SG/LOC	run.away-1SG
fall-1SG/LOC	fall-1SG
die-1SG/LOC	die-1SG
exit-1SG/LOC	exit-1SG
enter-1SG/LOC	enter-1SG
open/hit-1SG/LOC	open/hit-1SG
hit-1SG/LOC	hit-1SG
grab/hold-1SG/LOC	grab/hold-1SG
hold-1SG/LOC	hold-1SG
work-1SG/LOC	work-1SG
shut-1SG/LOC	shut-1SG
forget-1SG/LOC	forget-1SG
sell-1SG/LOC	sell-1SG
buy/scare-1SG/LOC	buy/scare-1SG
wash-1SG/LOC	wash-1SG
spread-1SG/LOC	spread-1SG
learn-1SG/LOC	learn-1SG
play-1SG/LOC	play-1SG
jump-1SG/LOC	jump-1SG
cry-1SG/LOC	cry-1SG
laugh-1SG/LOC	laugh-1SG
burn-1SG/LOC	burn-1SG
call-1SG/LOC	call-1SG
call/knock-1SG/LOC	call/knock-1SG
send-1SG/LOC	send-1SG
pull-1SG/LOC	pull-1SG
push-1SG/LOC	push-1SG
break-1SG/LOC	break-1SG
week-1SG/LOC	week-LOC
people-1PL/NEG/OBL.PL/DEF	people-OBL.PL/DEF
know-PRES/2SG.PRES/PL	know-PRES/2SG.PRES
man-PRES/2SG.PRES/PL	man-PRES/PL
people-PRES/2SG.PRES/PL	people-PRES/PL
what-PRES/2SG.PRES/PL	what-PRES/PL
know-PRES/2SG.PRES/PL	know-2SG.PRES
do/FUT-COP/PROG	do-PROG
say/good-NEG-VTR	say-NEG-VTR
go-LOC/1SG	go-1SG
know-COP/PROG	know-PROG
say/good-PFV	say-PFV
annoy-COP/PROG	annoy-PROG
grandmother-SG-2SG/-VITR-3SG	grandmother-SG-2SG
village/two time	two time
find/search-COP/PROG	find/search-PROG
Syria-LOC/1SG	Syria-LOC
ruin-PRES/2SG.PRES/PL	ruin-PRES/2SG.PRES
do/make/FUT-COP/PROG	do/make-PROG
mother-SG-2SG/-VITR-3SG	mother-SG-2SG
girl-3SG/2PL/OBL.SG/2PL.IMP	girl-3SG/OBL.SG
henna-3SG/2PL/OBL.SG/2PL.IMP	henna-3SG/OBL.SG
wedding-3SG/2PL/OBL.SG/2PL.IMP	wedding-3SG/OBL.SG
this-VITR/INDEF/3PL/REM/and/2SG	this-REM
how-REM/2SG/INDEF/CAUS	how-REM
drum-PRES/2SG.PRES/PL	drum-PRES/PL
child-SG-2SG/-VITR-3SG	child-SG-2SG
put-COP/PROG	put-PROG
how-COP/PROG	how-COP
destroy-COP/PROG	destroy-PROG
good-REM/2SG/INDEF/CAUS	good-REM/INDEF
story-REM/2SG/INDEF/CAUS	story-REM/INDEF
do/make-REM/2SG/INDEF/CAUS	do/make-REM/2SG/CAUS
existing-REM/2SG/INDEF/CAUS	existing-REM
come-REM/2SG/INDEF/CAUS	come-REM/2SG
want-REM/2SG/INDEF/CAUS	want-REM/2SG/CAUS
say-REM/2SG/INDEF/CAUS	say-REM/2SG/CAUS
go-REM/2SG/INDEF/CAUS	go-REM/2SG/CAUS
know/spray-REM/2SG/INDEF/CAUS	know/spray-REM/2SG/CAUS
do/make-REM/2SG/INDEF/CAUS	do/make-REM/2SG/CAUS
come-REM/2SG/INDEF/CAUS	come-REM/2SG/CAUS
see-REM/2SG/INDEF/CAUS	see-REM/2SG/CAUS
look.after-REM/2SG/INDEF/CAUS	look.after-REM/2SG/CAUS
give.birth-REM/2SG/INDEF/CAUS	give.birth-REM/2SG/CAUS
put/give-REM/2SG/INDEF/CAUS	put/give-REM/2SG/CAUS
take-REM/2SG/INDEF/CAUS	take-REM/2SG/CAUS
say-REM/2SG/INDEF/CAUS	say-REM/2SG/CAUS
bring-REM/2SG/INDEF/CAUS	bring-REM/2SG/CAUS
bring.back-REM/2SG/INDEF/CAUS	bring.back-REM/2SG/CAUS
eat-REM/2SG/INDEF/CAUS	eat-REM/2SG/CAUS
eat/vomit-REM/2SG/INDEF/CAUS	eat/vomit-REM/2SG/CAUS
drink-REM/2SG/INDEF/CAUS	drink-REM/2SG/CAUS
return-REM/2SG/INDEF/CAUS	return-REM/2SG/CAUS
hear/knead-REM/2SG/INDEF/CAUS	hear/knead-REM/2SG/CAUS
hear-REM/2SG/INDEF/CAUS	hear-REM/2SG/CAUS
sit/live-REM/2SG/INDEF/CAUS	sit/live-REM/2SG/CAUS
sleep-REM/2SG/INDEF/CAUS	sleep-REM/2SG/CAUS
stand-REM/2SG/INDEF/CAUS	stand-REM/2SG/CAUS
stay/wait/stand.up-REM/2SG/INDEF/CAUS	stay/wait/stand.up-REM/2SG/CAUS
stand.up-REM/2SG/INDEF/CAUS	stand.up-REM/2SG/CAUS
run-REM/2SG/INDEF/CAUS	run-REM/2SG/CAUS
run.away-REM/2SG/INDEF/CAUS	run.away-REM/2SG/CAUS
fall-REM/2SG/INDEF/CAUS	fall-REM/2SG/CAUS
die-REM/2SG/INDEF/CAUS	die-REM/2SG/CAUS
exit-REM/2SG/INDEF/CAUS	exit-REM/2SG/CAUS
enter-REM/2SG/INDEF/CAUS	enter-REM/2SG/CAUS
open/hit-REM/2SG/INDEF/CAUS	open/hit-REM/2SG/CAUS
hit-REM/2SG/INDEF/CAUS	hit-REM/2SG/CAUS
grab/hold-REM/2SG/INDEF/CAUS	grab/hold-REM/2SG/CAUS
hold-REM/2SG/INDEF/CAUS	hold-REM/2SG/CAUS
work-REM/2SG/INDEF/CAUS	work-REM/2SG/CAUS
shut-REM/2SG/INDEF/CAUS	shut-REM/2SG/CAUS
forget-REM/2SG/INDEF/CAUS	forget-REM/2SG/CAUS
sell-REM/2SG/INDEF/CAUS	sell-REM/2SG/CAUS
buy/scare-REM/2SG/INDEF/CAUS	buy/scare-REM/2SG/CAUS
wash-REM/2SG/INDEF/CAUS	wash-REM/2SG/CAUS
spread-REM/2SG/INDEF/CAUS	spread-REM/2SG/CAUS
learn-REM/2SG/INDEF/CAUS	learn-REM/2SG/CAUS
play-REM/2SG/INDEF/CAUS	play-REM/2SG/CAUS
jump-REM/2SG/INDEF/CAUS	jump-REM/2SG/CAUS
cry-REM/2SG/INDEF/CAUS	cry-REM/2SG/CAUS
laugh-REM/2SG/INDEF/CAUS	laugh-REM/2SG/CAUS
burn-REM/2SG/INDEF/CAUS	burn-REM/2SG/CAUS
call-REM/2SG/INDEF/CAUS	call-REM/2SG/CAUS
call/knock-REM/2SG/INDEF/CAUS	call/knock-REM/2SG/CAUS
send-REM/2SG/INDEF/CAUS	send-REM/2SG/CAUS
pull-REM/2SG/INDEF/CAUS	pull-REM/2SG/CAUS
push-REM/2SG/INDEF/CAUS	push-REM/2SG/CAUS
break-REM/2SG/INDEF/CAUS	break-REM/2SG/CAUS
school-SG-2SG/-VITR-3SG	school-SG-2SG
see-PRES/2SG.PRES/PL	see-PRES/2SG.PRES
want-PRES/2SG.PRES/PL	want-PRES/2SG.PRES
say-PRES/2SG.PRES/PL	say-PRES/2SG.PRES
go-PRES/2SG.PRES/PL	go-PRES/2SG.PRES
know/spray-PRES/2SG.PRES/PL	know/spray-PRES/2SG.PRES
do/make-PRES/2SG.PRES/PL	do/make-PRES/2SG.PRES
come-PRES/2SG.PRES/PL	come-PRES/2SG.PRES
see-PRES/2SG.PRES/PL	see-PRES/2SG.PRES
look.after-PRES/2SG.PRES/PL	look.after-PRES/2SG.PRES
give.birth-PRES/2SG.PRES/PL	give.birth-PRES/2SG.PRES
put/give-PRES/2SG.PRES/PL	put/give-PRES/2SG.PRES
take-PRES/2SG.PRES/PL	take-PRES/2SG.PRES
say-PRES/2SG.PRES/PL	say-PRES/2SG.PRES
bring-PRES/2SG.PRES/PL	bring-PRES/2SG.PRES
bring.back-PRES/2SG.PRES/PL	bring.back-PRES/2SG.PRES
eat-PRES/2SG.PRES/PL	eat-PRES/2SG.PRES
eat/vomit-PRES/2SG.PRES/PL	eat/vomit-PRES/2SG.PRES
drink-PRES/2SG.PRES/PL	drink-PRES/2SG.PRES
return-PRES/2SG.PRES/PL	return-PRES/2SG.PRES
hear/knead-PRES/2SG.PRES/PL	hear/knead-PRES/2SG.PRES
hear-PRES/2SG.PRES/PL	hear-PRES/2SG.PRES
sit/live-PRES/2SG.PRES/PL	sit/live-PRES/2SG.PRES
sleep-PRES/2SG.PRES/PL	sleep-PRES/2SG.PRES
stand-PRES/2SG.PRES/PL	stand-PRES/2SG.PRES
stay/wait/stand.up-PRES/2SG.PRES/PL	stay/wait/stand.up-PRES/2SG.PRES
stand.up-PRES/2SG.PRES/PL	stand.up-PRES/2SG.PRES
run-PRES/2SG.PRES/PL	run-PRES/2SG.PRES
run.away-PRES/2SG.PRES/PL	run.away-PRES/2SG.PRES
fall-PRES/2SG.PRES/PL	fall-PRES/2SG.PRES
die-PRES/2SG.PRES/PL	die-PRES/2SG.PRES
exit-PRES/2SG.PRES/PL	exit-PRES/2SG.PRES
enter-PRES/2SG.PRES/PL	enter-PRES/2SG.PRES
open/hit-PRES/2SG.PRES/PL	open/hit-PRES/2SG.PRES
hit-PRES/2SG.PRES/PL	hit-PRES/2SG.PRES
grab/hold-PRES/2SG.PRES/PL	grab/hold-PRES/2SG.PRES
hold-PRES/2SG.PRES/PL	hold-PRES/2SG.PRES
work-PRES/2SG.PRES/PL	work-PRES/2SG.PRES
shut-PRES/2SG.PRES/PL	shut-PRES/2SG.PRES
forget-PRES/2SG.PRES/PL	forget-PRES/2SG.PRES
sell-PRES/2SG.PRES/PL	sell-PRES/2SG.PRES
buy/scare-PRES/2SG.PRES/PL	buy/scare-PRES/2SG.PRES
wash-PRES/2SG.PRES/PL	wash-PRES/2SG.PRES
spread-PRES/2SG.PRES/PL	spread-PRES/2SG.PRES
learn-PRES/2SG.PRES/PL	learn-PRES/2SG.PRES
play-PRES/2SG.PRES/PL	play-PRES/2SG.PRES
jump-PRES/2SG.PRES/PL	jump-PRES/2SG.PRES
cry-PRES/2SG.PRES/PL	cry-PRES/2SG.PRES
laugh-PRES/2SG.PRES/PL	laugh-PRES/2SG.PRES
burn-PRES/2SG.PRES/PL	burn-PRES/2SG.PRES
call-PRES/2SG.PRES/PL	call-PRES/2SG.PRES
call/knock-PRES/2SG.PRES/PL	call/knock-PRES/2SG.PRES
send-PRES/2SG.PRES/PL	send-PRES/2SG.PRES
pull-PRES/2SG.PRES/PL	pull-PRES/2SG.PRES
push-PRES/2SG.PRES/PL	push-PRES/2SG.PRES
break-PRES/2SG.PRES/PL	break-PRES/2SG.PRES
something-PRES/2SG.PRES/PL	something-PRES/PL
NEG-COP/PROG	NEG-COP
put-COP/PROG	put-PROG
single-PRES/2SG.PRES/PL	single-PRES
1PL/NEG/OBL.PL/DEF-VTR	NEG-VTR
God-3SG/2PL/OBL.SG/2PL.IMP	God-3SG/OBL.SG
messenger-3SG/2PL/OBL.SG/2PL.IMP	messenger-3SG/OBL.SG
funeral-3SG/2PL/OBL.SG/2PL.IMP	funeral-3SG/OBL.SG
bring-REM/2SG/INDEF/CAUS	bring-2SG/CAUS
sacrifice-REM/2SG/INDEF/CAUS	sacrifice-2SG/CAUS
kill-REM/2SG/INDEF/CAUS	kill-2SG 
sacrifice-3SG/2PL/OBL.SG/2PL.IMP	sacrifice-3SG/OBL.SG
work/thing-3SG/2PL/OBL.SG/2PL.IMP	work/thing-3SG/OBL.SG
star-REM/2SG/INDEF/CAUS	star-REM/INDEF
soul-REM/2SG/INDEF/CAUS	soul-REM/INDEF
eye-GEN/M/OBL.SG	eye-GEN/OBL.SG
father-3SG/2PL/OBL.SG/2PL.IMP	father-3SG/OBL.SG
bride-3SG/2PL/OBL.SG/2PL.IMP	bride-3SG/OBL.SG
groom-3SG/2PL/OBL.SG/2PL.IMP	groom-3SG/OBL.SG
man-GEN/M/OBL.SG	man-GEN/OBL.SG
strange-3SG/2PL/OBL.SG/2PL.IMP	strange-OBL.SG
say/good-NEG	say-NEG
wrong-PRES/2SG.PRES/PL	wrong-PRES
place/bed-REM/2SG/INDEF/CAUS	place/bed-REM/INDEF
generous-REM/2SG/INDEF/CAUS	generous-REM/INDEF
happy-REM/2SG/INDEF/CAUS	happy-REM/INDEF
comfortable-REM/2SG/INDEF/CAUS	comfortable-REM
comfortable-COP/PROG	comfortable-COP
take-VITR/INDEF/3PL/REM/and/2SG	take-VITR/REM/2SG
head/secret-SG-1SG	head/secret-SG-1SG
day-REM/2SG/INDEF/CAUS	day-REM/INDEF
happy-COP/PROG	happy-COP
uncle-REM/2SG/INDEF/CAUS	uncle-REM/INDEF
sister-COP/PROG	sister-COP
brother-COP/PROG	brother-COP
open/hit-VITR/INDEF/3PL/REM/and/2SG	open/hit-VITR/REM/2SG
boy-1PL/NEG/OBL.PL/DEF	boy-OBL.PL/DEF
remove-1SG/LOC	remove-1SG
go.FUT-REM/2SG/INDEF/CAUS	go.FUT-REM/2SG/CAUS
go.FUT-LOC/1SG	go.FUT-1SG
1SG-COP/PROG	1SG-COP
2SG-COP/PROG	2SG-COP
3SG-COP/PROG	3SG-COP
1PL-COP/PROG	1PL-COP
2PL-COP/PROG	2PL-COP
3PL-COP/PROG	3PL-COP
lesson-REM/2SG/INDEF/CAUS	lesson-REM/INDEF
area-REM/2SG/INDEF/CAUS	area-REM/INDEF
now-1SG/LOC	now-LOC
PL-PRES/2SG.PRES/PL	PL-PRES
do/make-VITR/INDEF/3PL/REM/and/2SG	do/make-VITR/REM/2SG
pot-VITR/INDEF/3PL/REM/and/2SG	pot-INDEF/REM/and
tea-GEN/M/OBL.SG	tea-GEN/OBL.SG
tray-REM/2SG/INDEF/CAUS	tray-REM/INDEF
Dom-1PL/NEG/OBL.PL/DEF	Dom-OBL.PL/DEF
for-2SG-PRES/2SG.PRES/PL	for-2SG-PRES
nut-GEN/M/OBL.SG	nut-GEN/OBL.SG
bag-REM/2SG/INDEF/CAUS	bag-REM/INDEF
lift-1PL/NEG/OBL.PL/DEF	lift-1PL
sell-VITR/INDEF/3PL/REM/and/2SG-3PL	sell-VITR-3PL
where-COP/PROG	where-COP
leather/skin-REM/2SG/INDEF/CAUS	leather/skin-REM/INDEF
time-REM/2SG/INDEF/CAUS	time-REM/INDEF
both/couple.of-REM/2SG/INDEF/CAUS	both/couple.of-REM/INDEF
thousand-1PL/NEG/OBL.PL/DEF	thousand-OBL.PL/DEF
-SG-2SG/-VITR-3SG-DAT	-SG-2SG-DAT
earring-REM/2SG/INDEF/CAUS	earring-REM/INDEF
year-PRES/2SG.PRES/PL	year-PRES/PL
something-REM/2SG/INDEF/CAUS	something-REM/INDEF
town/market-REM/2SG/INDEF/CAUS	town/market-REM/INDEF
month-REM/2SG/INDEF/CAUS	month-REM/INDEF
soup-VITR/INDEF/3PL/REM/and/2SG	soup-INDEF/REM
bowl-REM/2SG/INDEF/CAUS	bowl-REM/INDEF
crazy-F/3SG/2SG.PRES/2SG.IMP	crazy-F
say/good-SUBJ/PROG-PRES	say-PROG-PRES
yogurt-PRES/2SG.PRES/PL	yogurt-PRES/PL
word-PRES/2SG.PRES/PL	word-PL
clan-REM/2SG/INDEF/CAUS	clan-REM/INDEF
space-REM/2SG/INDEF/CAUS	space-REM/INDEF
INDEF-VITR/INDEF/3PL/REM/and/2SG	INDEF-REM/and
child-COP/PROG	child-COP
child-REM/2SG/INDEF/CAUS	child-REM/INDEF
summer-PRES/2SG.PRES/PL	summer-PRES
months.old-REM/2SG/INDEF/CAUS	months.old-REM
ABL-COP/PROG	-ABL-COP
between-3PL-LOC/1SG	between-3PL-LOC
kilo-VITR/INDEF/3PL/REM/and/2SG	kilo-INDEF/REM
age-REM/2SG/INDEF/CAUS	age-REM/INDEF
1PL-LOC/1SG	1PL-LOC
storm-1PL/NEG/OBL.PL/DEF	storm-OBL.PL/DEF
sacrifice-GEN/M/OBL.SG	sacrifice-GEN/OBL.SG
this-1PL/NEG/OBL.PL/DEF	this-DEF
sacrifice-1PL/NEG/OBL.PL/DEF	sacrifice-OBL.PL/DEF
old.woman-1PL/NEG/OBL.PL/DEF	old.woman-OBL.PL/DEF
hair-1PL/NEG/OBL.PL/DEF	hair-OBL.PL/DEF
old.woman-3SG/2PL/OBL.SG/2PL.IMP	old.woman-3SG/OBL.SG
understand-take/NEG	understand-NEG
dance-COP/PROG	dance-PROG
rain-REM/2SG/INDEF/CAUS	rain-REM/INDEF
fairytale-REM/2SG/INDEF/CAUS	fairytale-REM/INDEF
see-1PL/NEG/OBL.PL/DEF	see-1PL/NEG
be.able-PRES/2SG.PRES/PL	be.able-PRES/2SG.PRES
everything-3SG/2PL/OBL.SG/2PL.IMP	everything-3SG/OBL.SG
house-GEN/M/OBL.SG	house-GEN/OBL.SG
saucer-REM/2SG/INDEF/CAUS	saucer-REM/INDEF
pole-PRES/2SG.PRES/PL	pole-PRES/PL
house-1PL/NEG/OBL.PL/DEF	house-OBL.PL/DEF
tent-PRES/2SG.PRES/PL	tent-PRES/PL
bridge-PRES/2SG.PRES/PL	bridge-PRES/PL
Bedouin-1PL/NEG/OBL.PL/DEF	Bedouin-OBL.PL/DEF
fabric-PRES/2SG.PRES/PL	fabric-PRES/PL
ask-COP/PROG	ask-PROG
moat-REM/2SG/INDEF/CAUS	moat-REM/INDEF
wood-3SG/2PL/OBL.SG/2PL.IMP	wood-3SG/OBL.SG
mattress-1PL/NEG/OBL.PL/DEF	mattress-OBL.PL/DEF
clothes-1PL/NEG/OBL.PL/DEF	clothes-OBL.PL/DEF
PRES-VITR/INDEF/3PL/REM/and/2SG	PRES-REM
next.to-REM/2SG/INDEF/CAUS	next.to-REM/INDEF
donkey-1PL/NEG/OBL.PL/DEF	donkey-OBL.PL/DEF
pick-1PL/NEG/OBL.PL/DEF	pick-1PL/NEG
bring-1PL/NEG/OBL.PL/DEF	bring-1PL/NEG
hear-1PL/NEG/OBL.PL/DEF	to-hear-1PL/NEG
mirror-SIM-REM/2SG/INDEF/CAUS	mirror-SIM-REM
then-VITR/INDEF/3PL/REM/and/2SG	then-REM
both/together-COP/PROG	both/together-COP
way-REM/2SG/INDEF/CAUS	way-REM/INDEF
something-3SG/2PL/OBL.SG/2PL.IMP	something-3SG/OBL.SG
DAT-COP/PROG	DAT-COP
with/at/fear-house	with/at-house
castle/stone.house/room-REM/2SG/INDEF/CAUS	castle/stone.house/room-REM/INDEF
kitchen-REM/2SG/INDEF/CAUS	kitchen-REM/INDEF
PL-3PL-LOC/1SG	PL-3PL-LOC
pregnant-COP/PROG	pregnant-COP
three-REM/2SG/INDEF/CAUS	three-REM
pregnant-REM/2SG/INDEF/CAUS	pregnant-REM
wood-PRES/2SG.PRES/PL	wood-PRES/PL
REM/INDEF-DIR	INDEF-DIR
tent-3SG/2PL/OBL.SG/2PL.IMP	tent-3SG/OBL.SG
with/at/fear-day-REM/INDEF	at-day-INDEF
stone-3SG/2PL/OBL.SG/2PL.IMP	stone-3SG/OBL.SG
non.Dom.man-3SG/2PL/OBL.SG/2PL.IMP	non.Dom.man-OBL.SG
thief-PRES/2SG.PRES/PL	thief-PRES/PL
clothes-SG-2SG/-VITR-3SG	clothes-SG-2SG
dead-3SG/2PL/OBL.SG/2PL.IMP	dead-3SG/OBL.SG
house-SG-2SG/-VITR-3SG-1SG/LOC	house-SG-2SG-LOC
hand-3SG/2PL/OBL.SG/2PL.IMP	hand-3SG/OBL.SG
behind-REM/2SG/INDEF/CAUS	behind-REM
ABL-VITR/INDEF/3PL/REM/and/2SG	ABL-REM
something-1PL/NEG/OBL.PL/DEF	something-OBL.PL/DEF
REL-3SG/2PL/OBL.SG/2PL.IMP	REL-OBL.SG
man-1PL/NEG/OBL.PL/DEF	man-OBL.PL/DEF
ground-REM/2SG/INDEF/CAUS	ground-REM/INDEF
small-REM/2SG/INDEF/CAUS	small-REM/INDEF
ground-3SG/2PL/OBL.SG/2PL.IMP	ground-3SG/OBL.SG
with/at/fear-house	with/at-house
dead-3SG/2PL/OBL.SG/2PL.IMP	dead-3SG/OBL.SG
day-PRES/2SG.PRES/PL	day-PRES/PL
father-PRES/2SG.PRES/PL	father-PRES/PL
something-3SG/2PL/OBL.SG/2PL.IMP	something-3SG/OBL.SG
what.kind.of-1PL/NEG/OBL.PL/DEF	what.kind.of-OBL.PL/DEF
INDEF-REM/2SG/INDEF/CAUS	INDEF-REM
there-COP/PROG	there-COP
SG-2SG/-VITR-3SG-ABL	SG-2SG-ABL
pound/paper-3SG/2PL/OBL.SG/2PL.IMP	pound/paper-3SG/OBL.SG
daf-REM/2SG/INDEF/CAUS	daf-REM/INDEF
month-PRES/2SG.PRES/PL	month-PRES/PL
know-LOC/1SG	know-1SG
say.PFV-PRES/2SG.PRES/PL	say.PFV-PRES/2SG.PRES
necklace-SG-2SG/-VITR-3SG	necklace-SG-2SG
sew-COP/PROG	sew-PROG
door-3SG/2PL/OBL.SG/2PL.IMP	door-3SG/OBL.SG
coat-3SG/2PL/OBL.SG/2PL.IMP	coat-3SG/OBL.SG
LOC-COP/PROG	LOC-COP
LOC/1SG-COP/PROG	LOC-COP
man-1PL/NEG/OBL.PL/DEF	man-OBL.PL/DEF
everything-PRES/2SG.PRES/PL	everything-PRES
SG-2SG/-VITR-3SG-LOC/1SG-PRES/2SG.PRES/PL	SG-2SG-LOC-PRES
with/at/fear-DER	fear-DER
difficult-PRES/2SG.PRES/PL	difficult-
silver-1PL/NEG/OBL.PL/DEF	silver-OBL.PL/DEF
jacket-3SG/2PL/OBL.SG/2PL.IMP	jacket-3SG/OBL.SG
LOC-PRES/2SG.PRES/PL	LOC-PRES
place-DER/-INDEF	place-INDEF
car-1PL/NEG/OBL.PL/DEF	car-OBL.PL/DEF
every/you.VOC-INDEF	every-INDEF
go-VITR/INDEF/3PL/REM/and/2SG	go-REM/2SG
prison-1SG/LOC	prison-LOC
stay-PRES/2SG.PRES/PL	stay-PRES/2SG.PRES
go-LOC/1SG	go-1SG
thousand-3SG/2PL/OBL.SG/2PL.IMP	thousand-3SG/OBL.SG
world-3SG/2PL/OBL.SG/2PL.IMP	world-3SG/OBL.SG
necklace-REM/2SG/INDEF/CAUS	necklace-REM/INDEF
empty-PRES/2SG.PRES/PL	empty-PRES
satan-3SG/2PL/OBL.SG/2PL.IMP	satan-3SG/OBL.SG
lift-COP/PROG	lift-PROG
feel-COP/PROG	feel-COP
house-PRES/2SG.PRES/PL	house-PRES/PL
gold-1PL/NEG/OBL.PL/DEF	gold-OBL.PL/DEF
woman-COP/PROG	woman-COP
where-VITR/INDEF/3PL/REM/and/2SG	where-REM
SIM-PRES/2SG.PRES/PL	SIM-PRES
veil-3SG/2PL/OBL.SG/2PL.IMP	veil-3SG/OBL.SG
tent-3SG/2PL/OBL.SG/2PL.IMP	tent-3SG/OBL.SG
appear-PRES/2SG.PRES/PL	appear-PRES/2SG.PRES
belt-REM/2SG/INDEF/CAUS	belt-REM/INDEF
weld-3SG/2PL/OBL.SG/2PL.IMP	weld-3SG/OBL.SG
tooth-1PL/NEG/OBL.PL/DEF	tooth-OBL.PL/DEF
carton-REM/2SG/INDEF/CAUS	carton-REM/INDEF
dollar-1PL/NEG/OBL.PL/DEF	dollar-OBL.PL/DEF
government/judge-1PL/NEG/OBL.PL/DEF	government/judge-OBL.PL/DEF
school-LOC/1SG-PRES/2SG.PRES/PL	school-LOC-PRES
much-VITR/INDEF/3PL/REM/and/2SG	much-REM
SG-2SG/-VITR-3SG-BEN	SG-2SG-BEN
magazine-REM/2SG/INDEF/CAUS	magazine-REM/INDEF
what.kind.of-1SG/LOC	what.kind.of-LOC
empty-GEN/M/OBL.SG	empty-M
gum-1PL/NEG/OBL.PL/DEF	gum-OBL.PL/DEF
leather-1PL/NEG/OBL.PL/DEF	leather-OBL.PL/DEF
nut-1PL/NEG/OBL.PL/DEF	nut-OBL.PL/DEF
fear-COP/PROG	fear-PROG
ill-PRES/2SG.PRES/PL	ill-PRES
ill-REM/2SG/INDEF/CAUS	ill-REM
pregnant-PRES/2SG.PRES/PL	pregnant-PRES
passport-1PL/NEG/OBL.PL/DEF	passport-OBL.PL/DEF
sock-1PL/NEG/OBL.PL/DEF	sock-OBL.PL/DEF
service-PRES/2SG.PRES/PL	service-PRES/PL
SG-3PL-LOC/1SG-PRES/2SG.PRES/PL	SG-3PL-LOC-PRES
soldier-PRES/2SG.PRES/PL	soldier-PRES/PL
simple-REM/2SG/INDEF/CAUS	 simple-REM/INDEF
Europe-VITR/INDEF/3PL/REM/and/2SG	Europe-INDEF/REM/and
say/good-SUBJ/PROG-3PL-PRES	say-PROG-3PL-PRES
say/good-SUBJ/PROG	say-SUBJ/PROG
get.married-COP/PROG-PRES	get.married-PROG-PRES
get.married-COP/PROG	get.married-PROG
poor-VITR/INDEF/3PL/REM/and/2SG	poor-INDEF/REM/and
